"INVOICENUMBER";"PRODUCTNUMBER";"PRODUCTDESCRIPTION";"INVOICEDQUANTITY";"SALESPRICE";"LINEAMOUNT";"LINETOTALTAXAMOUNT";"LINETOTALDISCOUNTAMOUNT";"LINETOTALCHARGEAMOUNT"
FCB-06474-00017958;PU388973-05_8.5_1;"Zapatillas Puma Future Rider Play On
Zapatillas Puma Future Rider Play On";1.0;140999.0;81569.68;17129.62;34958.42;0.0
FCB-06474-00017958;PU906978-21_2_1;"Pack de medias Puma Quarter
El pack de medias Puma Quarter contiene tres pares de medias y están confeccionadas en un 80% de algodón, 15% poliamida y 5% de elastano, lo que te proporciona comodidad y libertad de movimiento durante todo el día. Su diseño incorpora un pequeño PUMA en";1.0;7999.0;6610.74;1388.26;0.0;0.0
FCB-06474-00017958;PU938192-02_35-39_1;"Pack De Medias Puma Cat Logo Rib X2
Pack De Medias Puma Cat Logo Rib X2";1.0;5699.0;4709.92;989.08;0.0;0.0
FCB-06474-00017958;COD5543001_OSFA_1;Pack de medias Converse Chuck Taylor Micropanal;1.0;9499.0;7850.41;1648.59;0.0;0.0
FCB-06474-00017958;COD1543001_TU_1;Pack de Medias Converse X3;1.0;9499.0;7850.41;1648.59;0.0;0.0
FCB-06262-00035684;UA1367890-001_L_1;"Pack De Medias Under Armour Essentials Ns 2 Pk
Infantable para tu día a día, el Pack De Medias Under Armour Essentials. Cuenta con paneles de malla para mayor transpirabilidad y menos preocupación. Los colores clásicos para utilizar con cualquiera de tus looks y actividades. Confecicionadas en poliés";1.0;4999.0;4131.4;867.6;0.0;0.0
FCB-06262-00035685;NICW4555-014_11_1;"Zapatillas Nike Air Max Sc
Zapatillas Nike Air Max Sc";1.0;119999.0;99172.73;20826.27;0.0;0.0
FCB-06227-00029922;PU378834-02_11_1;"Zapatillas Puma Cell Vive Intake
Zapatillas Puma Cell Vive Intake";1.0;89999.0;48346.57;10152.78;26032.77;0.0
FCB-06261-00043151;AM31130971A0_31_1;"Zapatillas Atomik Marsella
Zapatillas Atomik Marsella";1.0;49999.0;41321.49;8677.51;0.0;0.0
FCB-06227-00029923;LONC2175048MI_35_1;"Zapatillas Lotto Set Ace Amf Xviii
Zapatillas Lotto Set Ace Amf Xviii";1.0;44999.0;37189.26;7809.74;0.0;0.0
FCB-06474-00017974;ADIG0286_5_1;"Zapatillas adidas Forum Bold
Zapatillas adidas Forum Bold";1.0;171999.0;142147.93;29851.07;0.0;0.0
FCB-06474-00017974;NICT2302-002_9.5_1;Zapatillas Nike Air Force 1 07;1.0;177999.0;147106.62;30892.38;0.0;0.0
FCB-06389-00017348;PU378834-08_7_1;"Zapatillas Puma Cell Vive Intake
Zapatillas Puma Cell Vive Intake";1.0;89999.0;48346.57;10152.78;26032.77;0.0
FCB-06260-00020669;LONISS230044_XXL_1;"Bermuda Lotto Smart
Bermuda Lotto Smart";1.0;29999.0;14875.54;3123.86;9917.02;0.0
FCB-06260-00020670;PU377139-09_8.5_1;"Zapatillas Puma Softride Premier
Zapatillas Puma Softride Premier";1.0;89999.0;44627.6;9371.8;29751.74;0.0
FCB-06260-00020670;ADIG9847_9_1;"Zapatillas adidas Park St
Zapatillas adidas Park St";1.0;102999.0;85123.14;17875.86;0.0;0.0
FCB-06473-00021081;ADIG5920_8.5_1;"Zapatillas adidas Campus 00s
Zapatillas adidas Campus 00s";1.0;171999.0;142147.93;29851.07;0.0;0.0
FCB-06260-00020683;LONISS230152_M_1;"Top Lotto Seamless Calm
Top Lotto Seamless Calm";1.0;18999.0;11776.24;2473.01;3925.41;0.0
FCB-06227-00029709;PU907964-01_28-34_1;Pack de medias Puma Clyde Quarter X2;1.0;5499.0;4544.63;954.37;0.0;0.0
FCB-06227-00029709;LONISS230563_L_1;"Short Lotto Run Fast
Short Lotto Run Fast";1.0;32999.0;23181.11;4868.04;4090.79;0.0
FCB-06227-00029709;LONISS22032_M_1;"Remera Lotto Dinamico
La Remera Lotto Dinámico está confeccionada en un tejido suave y absorbente para que te mantengas seco y cómodo todo el tiempo, cuenta con un ajuste regular manga corta para mayor comodidad y cuello redondo que te mantendrán enfocado en tu rutina o en tu";1.0;14999.0;6197.93;1301.57;6197.94;0.0
FCB-06227-00029709;NISX7676-964_XL_1;Pack de Medias Nike Everyday Lightweight X3;1.0;9999.0;8263.64;1735.36;0.0;0.0
FCB-06227-00029710;AM31130971A0_33_1;"Zapatillas Atomik Marsella
Zapatillas Atomik Marsella";1.0;49999.0;41321.49;8677.51;0.0;0.0
FCB-06227-00029710;AM3113097110_26_1;"Zapatillas Atomik Marsella
Zapatillas Atomik Marsella";1.0;49999.0;41321.49;8677.51;0.0;0.0
FCB-06227-00029710;ADIC1327_L_1;"Medias adidas Piqui Thin And Light
Medias adidas Piqui Thin And Light";1.0;7499.0;6197.52;1301.48;0.0;0.0
FCB-06228-00027617;TO35007_27_1;"Zapatillas Topper Wind Iv
Zapatillas Topper Wind Iv";1.0;52899.0;43718.18;9180.82;0.0;0.0
FCB-06228-00027617;TO35007_32_1;"Zapatillas Topper Wind Iv
Zapatillas Topper Wind Iv";1.0;52899.0;43718.18;9180.82;0.0;0.0
FCB-06227-00029712;NICW4555-003_7.5_1;"Zapatillas Nike Air Max Sc
Zapatillas Nike Air Max Sc";1.0;119999.0;99172.73;20826.27;0.0;0.0
FCB-06389-00017350;FIF01AT00026-5707_45_1;"Zapatillas Fila Stay
Zapatillas Fila Stay";1.0;64999.0;53718.18;11280.82;0.0;0.0
FCB-06417-00018110;FIF01R00080-5392_43_1;"Zapatillas Fila Progress
Zapatillas Fila Progress";1.0;82499.0;68180.99;14318.01;0.0;0.0
FCB-06416-00019424;PU378833-04_4.5_1;Zapatillas Puma Cell Vive Alt;1.0;89999.0;74379.34;15619.66;0.0;0.0
FCB-06416-00019424;LONIFW230119_S_1;Short Lotto Run Fit;1.0;36999.0;25991.03;5458.12;4586.66;0.0
FCB-06416-00019424;PU935476-02_40-43_1;Pack De Medias Puma Sport Light Sneaker X2;1.0;9999.0;8263.64;1735.36;0.0;0.0
FCB-06408-00019708;RI83336AD474_38_1;"Ojotas Rider Splash Iv
Ojotas Rider Splash Iv";1.0;14299.0;11817.36;2481.64;0.0;0.0
FCB-06408-00019709;PU307995-01_9_1;"Zapatillas Puma Bmw Mms
Zapatillas Puma Bmw Mms";1.0;124999.0;61982.97;13016.43;41321.99;0.0
FCB-06408-00019709;LONISS230041_XL_1;"Campera Lotto Smart
Campera Lotto Smart";1.0;59999.0;42148.06;8851.09;7437.89;0.0
FCB-06227-00029711;PU107644-03_9_1;Botines Puma Ultra Match Tt / Botines Puma Ultra Match Tt;-1.0;135999.0;-53275.64;-14161.88;0.0;0.0
FCB-06227-00029711;PU107641-01_9.5_1;"Botines Puma Ultra Match Fg/ag
Botines Puma Ultra Match Fg/ag";1.0;135999.0;53275.64;14161.88;59120.23;0.0
FCB-06389-00017349;AM2113074510_28_1;Sandalias Atomik Clement / Sandalias Atomik Clement;-1.0;26099.0;-16843.98;-4477.51;0.0;0.0
FCB-06389-00017349;KA5361H88W005_27_1;"Zapatillas Kappa Play
Zapatillas Kappa Play";1.0;25799.0;16843.98;4477.51;0.0;0.0
FCA-06262-00000334;NIDR6123-410_MISC_1;Bolso Nike Brasilia Duff I / Bolso Nike Brasilia Duff I;-1.0;62499.0;-51652.04;-12654.75;0.0;0.0
FCA-06262-00000334;NIDQ5232-222_MISC_1;Bolso Nike Brasilia;1.0;65699.0;54296.67;13302.68;0.0;0.0
FCB-06227-00029717;LONFW218002_24_1;"Zapatillas Lotto Basket Low
Las Zapatillas Lotto Basket Low son ideales para acompañar a los más pequeños de la familia en toda su rutina. Su diseño moderno es fácil de llevar y su sistema de atado con cordones y tiras está pensado para que mantengan la estabilidad que necesitan en";1.0;24999.0;20660.33;4338.67;0.0;0.0
FCB-06382-00014052;SIJQRVZZ005Z_Z_1;"Paleta Sensei 4 Star
Disfrutá de un partido divertido con amigos y hacé los puntos para ganar con la Paleta Sensei 4 Star, su material de fácil agarre y resistencia te dará la confianza para mantenerte enfocado durante el juego.";1.0;13899.0;11486.78;2412.22;0.0;0.0
FCB-06228-00027626;AM3113097151_29_1;"Zapatillas Atomik Marsella
Zapatillas Atomik Marsella";1.0;49999.0;41321.48;8677.52;0.0;0.0
FCB-06228-00027626;OSPRO-TOURVR_UNICO_1;"Tubo De Pelotas Osaka Pro Tour Tech X3
Tubo De Pelotas Osaka Pro Tour Tech X3";1.0;9799.0;8098.35;1700.65;0.0;0.0
FCB-06262-00035516;LONISS230114_M_1;"Musculosa Lotto Active Msp Cross
Musculosa Lotto Active Msp Cross";1.0;19999.0;14048.88;2950.27;2479.22;0.0
FCB-06473-00021089;NIDV7646-010_L_1;"Pantalon Jordan Aop Gfx
Pantalon Jordan Aop Gfx";1.0;88199.0;72891.74;15307.26;0.0;0.0
FCB-06228-00027627;NIAR4997-657_L_1;"Remera Nike Sportswear Club
Si buscás una remera que puedas usar para todos tus planes y sentirte como en casa, es la Remera Nike Sportswear Club. Hecha totalmente en algodón para brindarte comodidad y suavidad para todo el día y con un diseño básico para combinar con todos tus loo";1.0;29299.0;24214.05;5084.95;0.0;0.0
FCB-06473-00021090;NICI0919-100_7_1;Zapatillas Nike Air Force 1 Shadow Lb;1.0;219999.0;181817.36;38181.64;0.0;0.0
FCB-06592-00016681;URNISS22087_S_1;Campera Urbo Fierce;1.0;10999.0;9090.08;1908.92;0.0;0.0
FCB-06389-00017360;PU847058-07_XL_1;"Buzo Puma Essentials Logo
Buzo Puma Essentials Logo";1.0;28999.0;23966.11;5032.89;0.0;0.0
FCB-06592-00016681;URNIFW232096_S_1;Pantalon Urbo Stream;1.0;10999.0;9090.08;1908.92;0.0;0.0
FCB-06592-00016681;URNISS232080_M_1;"Mono Urbo Trippy
Mono Urbo Trippy";1.0;10999.0;9090.08;1908.92;0.0;0.0
FCB-06389-00017360;PU847998-01_XL_1;"Pantalon Puma Essentials Slim
Para vos que disfrutás de tus jornadas de ejercicio al aire libre o relajado en casa, el nuevo Pantalón Puma Ess Slim Tr, te da un confort único en todas partes gracias a los materiales suaves de su confección y al ajuste que te da libertad de movimiento";1.0;25999.0;21486.78;4512.22;0.0;0.0
FCB-06592-00016681;URNIFW232082_M_1;Buzo Urbo Stream;1.0;12999.0;10742.98;2256.02;0.0;0.0
FCB-06592-00016681;URII29117234VERDE_XL_1;"Buzo Urbo Essence
Buzo Urbo Essence";1.0;10999.0;9090.08;1908.92;0.0;0.0
FCB-06592-00016681;PU079133-20_100_1;"Mochila Puma Academy
Mochila Puma Academy";1.0;38999.0;32230.58;6768.42;0.0;0.0
FCB-06473-00021091;NICD4165-003_10_1;"Zapatillas Nike Air Max Excee
Zapatillas Nike Air Max Excee";1.0;149999.0;123966.12;26032.88;0.0;0.0
FCB-06262-00035518;HE27516_U_1;"Botinero Head Basico
Botinero Head Basico";1.0;13499.0;11156.2;2342.8;0.0;0.0
FCB-06262-00035518;PU378844-01_7.5_1;"Zapatillas Puma Redeem Profoam
Zapatillas Puma Redeem Profoam";1.0;89999.0;44627.6;9371.8;29751.74;0.0
FCB-06421-00009268;URNISS232144_M_1;"Short Urbo Essence
Short Urbo Essence";1.0;16999.0;14048.76;2950.24;0.0;0.0
FCB-06421-00009268;PU538569-02_XL_1;"Remera Puma Franchise Core
Remeras Puma Franchise Core";1.0;48999.0;40495.04;8503.96;0.0;0.0
FCB-06389-00017361;PU377579-01_3.5_1;"Zapatillas Puma Softride Enzo Evo Camo
Zapatillas Puma Softride Enzo Evo Camo";1.0;89999.0;44627.6;9371.8;29751.74;0.0
FCB-06262-00035519;PU378791-01_5_1;"Zapatillas Puma Pwr Xx Nitro Luxe Retro Glam
Zapatillas Puma Pwr Xx Nitro Luxe Retro Glam";1.0;119999.0;59503.64;12495.76;39669.09;0.0
FCB-06592-00016682;NWNEAMLULIV0736MA_U_1;"Gorra New Era New York Yankees
Gorra New Era New York Yankees";1.0;27499.0;22726.45;4772.55;0.0;0.0
FCB-06592-00016682;NIFD1242-010_L_1;"Remera Nike Sportswear
Remera Nike Sportswear";1.0;53299.0;44048.76;9250.24;0.0;0.0
FCB-06592-00016682;NIDZ4436-254_S_1;"Pantalon Jordan Chicago
Pantalon Jordan Chicago";1.0;136499.0;112809.09;23689.91;0.0;0.0
FCB-06416-00019431;PU389003-12_8.5_1;"Zapatillas Puma Rbd Game
Zapatillas Puma Rbd Game";1.0;119999.0;99172.73;20826.27;0.0;0.0
FCB-06473-00021092;NIFB8047-010_M_1;"Buzo Nike Sportswear Air
Buzo Nike Sportswear Air";1.0;109999.0;90908.26;19090.74;0.0;0.0
FCB-06416-00019432;PU194355-21_4.5_1;Zapatillas Puma Softride Sophia;1.0;84999.0;45660.62;9588.73;24586.49;0.0
FCB-06592-00016683;NIDR8987-370_M_1;Remera Nike Sportswear;1.0;38499.0;31817.36;6681.64;0.0;0.0
FCB-06592-00016683;PU538569-02_L_1;"Remera Puma Franchise Core
Remeras Puma Franchise Core";1.0;48999.0;40495.04;8503.96;0.0;0.0
FCB-06416-00018559;LONFW209008_9_1;"Zapatillas Lotto Tech 500
Inspiradas en el running, las Zapatillas Lotto Tech 500 cuentan con un diseño moderno y urbano para tu día a día. La capellada de cuero sintético sintético aporta  un diseño único para que te luzcas en el gimnasio y  entrenamientos o en un día relajado d";1.0;34999.0;28924.79;6074.21;0.0;0.0
FCB-06416-00018559;TO25705_37_1;"Zapatillas Topper Candun
Con una estética del básquet, esa que tanto te gusta, las Zapatillas Topper Candun están construidas con materiales y tejidos de alta respirabilidad en la zona delantera y una pieza rígida en el talón te dará mayor durabilidad en el tiempo. También tendr";1.0;76699.0;63387.61;13311.39;0.0;0.0
FCB-06416-00018559;LONASS23902_35-40_1;"Pack De Medias Lotto Flow
Pack De Medias Lotto Flow";1.0;3999.0;3304.96;694.04;0.0;0.0
FCB-06414-00008909;NISX5277-011_M_1;"Medias Nike Everyday Plus Le x3
Los accesorios de entrenamiento son tan importantes como las prendas, por eso las Medias Nike Everyday Plus son ideales para que lo des todo en tu rutina. Para mantener los pies frescos cuentan con tecnología Dri-FIT que absorbe el sudor de la piel y lo";1.0;9999.0;8263.64;1735.36;0.0;0.0
FCB-06417-00017379;NICW4555-012_9.5_1;"Zapatillas Nike Air Max Sc
Zapatillas Nike Air Max Sc";1.0;119999.0;99172.73;20826.27;0.0;0.0
FCB-06419-00017617;URNIFW232080_M_1;Buzo Urbo Stream;1.0;8999.0;7437.19;1561.81;0.0;0.0
FCB-06389-00016698;LONC2195391CL_36_1;"Ojotas Lotto Gaya Ii
Ojotas Lotto Gaya Ii";1.0;18599.0;15371.07;3227.93;0.0;0.0
FCB-06228-00026329;KA1321J59W900V_41_1;"Botines Kappa Veloce Ic
Botines Kappa Veloce Ic";1.0;49299.0;40742.97;8556.03;0.0;0.0
FCB-06228-00026329;KA1321J59W979_40_1;"Botines Kappa Veloce Ic
Botines Kappa Veloce Ic";1.0;49299.0;40742.98;8556.02;0.0;0.0
FCB-06417-00017380;NIDA1191-001_9.5_1;Botines Nike Tiempo Legend 9 Academy Tf;1.0;112999.0;93387.6;19611.4;0.0;0.0
FCB-06419-00017618;ADIE7246_7.5_1;"Zapatillas adidas Top Ten Rb
Zapatillas adidas Top Ten Rb";1.0;137999.0;114048.76;23950.24;0.0;0.0
FCB-06228-00026330;FI51A017X-5591_41_1;"Ojotas Fila Drifter Basic
Ojotas Fila Drifter Basic";1.0;34999.0;28924.79;6074.21;0.0;0.0
FCB-06422-00002246;SR3117_UNICO_1;"Protector Shoter Impermeabilizante 200 Ml
El Protector Shoter Impermeabilizante 200 Ml genera una capa invisible sobre el calzado que lo protege del agua y cualquier otro tipo de líquido.";1.0;15499.0;12809.09;2689.91;0.0;0.0
FCB-06382-00013400;LONISS230000_M_1;"Remeras Lotto Izologist
Remeras Lotto Izologist";1.0;10999.0;9090.08;1908.92;0.0;0.0
FCB-06389-00016692;PU671074-01_L_1;"Short Puma Active 4"" Woven
El Short Puma Active 4"" Woven están diseñados para entregarte liviandad, frescura para tus entrenamientos más esforzados. Su tecnología dryCELL te mantiene fresca y seca en todo momento, ya que aleja la transpiración de tu cuerpo. Su diseño elegante, te";1.0;17399.0;14379.34;3019.66;0.0;0.0
FCB-06389-00016692;LONISS230164_L_1;"Calza Lotto Seamless Calm
Calza Lotto Seamless Calm";1.0;15999.0;13222.31;2776.69;0.0;0.0
FCB-06389-00016692;DGDGPZEZ013T_55_1;"Pelota Dribbling Gym Goma 55
Buscás trabajar glúteos, piernas o abdomen?  la Pelota Dribbling Gym Goma 55 te permite entrenar de una manera segura y eficaz. Confeccionada en goma para mejor impacto y rebote, con pequeñas lineas que te permiten mejor agarre, mayor control para realiz";1.0;20099.0;16610.75;3488.25;0.0;0.0
FCB-06414-00008904;CRSC10998-C410_33_1;"Zuecos Crocs Crocband
Los zuecos Crocs Crocband son esa opción de verano que necesitan tus hijos para todo el día, dentro y fuera de casa. Son tan cómodas, que no querrán usar otras sandalias u ojotas, gracias a su material croslite moldeado para una mejor adaptación de sus p";1.0;19999.0;16528.1;3470.9;0.0;0.0
FCB-06389-00016693;LONISS230262_XXXL_1;"Short Lotto Team
Short Lotto Team";1.0;27999.0;23139.67;4859.33;0.0;0.0
FCB-06591-00016862;PU389007-07_5_1;"Ojotas Puma Leadcat 2.0
Ojotas Puma Leadcat 2.0";1.0;29999.0;24792.56;5206.44;0.0;0.0
FCB-06416-00018567;FI11A017X-219_41_1;"Ojotas Fila Drifter Basic
Ojotas Fila Drifter Basic";1.0;34999.0;28924.79;6074.21;0.0;0.0
FCB-06416-00018567;HV41445373544_37/38_1;"Ojotas Havaianas Slim Flatform
Conocé las Ojotas Havaianas Slim Flatform y convertite en el centro de las miradas de la próxima temporada. Confeccionadas en goma, este modelo luce una suela de 3 cm. con la que ganás altura. Estilo, comodidad y onda ¡todos los días!";1.0;16099.0;13304.96;2794.04;0.0;0.0
FCB-06408-00018894;LONISS230585_M_1;"Buzo Lotto Athletica Due
Buzo Lotto Athletica Due";1.0;35999.0;29751.24;6247.76;0.0;0.0
FCB-06408-00018894;LONC2164668SM_10_1;"Botines Lotto Solista 700 V Tf
Botines Lotto Solista 700 V Tf";1.0;49999.0;41321.49;8677.51;0.0;0.0
FCB-06261-00042057;FIF02R00111-6045_37_1;"Zapatillas Fila Racer Brave
Zapatillas Fila Racer Brave";1.0;71499.0;59090.08;12408.92;0.0;0.0
FCB-06261-00042057;ADGX6779_6.5_1;"Zapatillas adidas Lite Racer Adapt 5.0
Zapatillas adidas Lite Racer Adapt 5.0";1.0;89999.0;74379.34;15619.66;0.0;0.0
FCB-06408-00018895;TO162704_S_1;"Short Topper Basico Trng
Entrena cómodo y con estilo con el Short Topper Training Basic. Cuenta con pretina elástica y bolsillos se adapta a tu cuerpo y te permite llevar todo lo indispensable con vos a la hora de encarar tu entrenamiento. El diseño liso te permite combinarlo co";1.0;21699.0;17933.06;3765.94;0.0;0.0
FCB-06408-00018895;LONISS230041_M_1;"Campera Lotto Smart
Campera Lotto Smart";1.0;49999.0;41321.49;8677.51;0.0;0.0
FCB-06419-00017612;ADIG0285_4_1;"Zapatillas adidas Forum Bold
Zapatillas adidas Forum Bold";1.0;171999.0;142147.93;29851.07;0.0;0.0
FCB-06419-00017612;NISX5277-101_M_1;"Pack de medias Nike Everyday Plus Le x3
Las Medias Nike Everyday Plus son un clásico que te acompañará en todo momento. Lleva el Pack De Medias  x3 de color blanco y que nunca te falte lo más básico de tu look.";1.0;9999.0;8263.64;1735.36;0.0;0.0
FCB-06419-00017613;NIDM9537-102_7_1;Zapatillas Nike Air Max Systm;1.0;142999.0;118180.99;24818.01;0.0;0.0
FCB-06261-00042059;HYHNLZDU017U_SR_1;"Antiparras Hydro Mask 2.1
Elegí el estilo que prefieras pero con las renovadas Antiparras Hydro Mask 21, son ideas para cada entrenamiento. Sus lentes de policarbonato y su amplio borde de silicona, te brindan gran capacidad de succión y seguridad en cada movimiento, protegiendo";1.0;8699.0;7189.26;1509.74;0.0;0.0
FCB-06228-00026325;LONISS230040_XL_1;Devolucion;-1.0;19999.0;-16528.1;-3470.9;0.0;0.0
FCB-06228-00026325;LONISS230085_XL_1;"Short Lotto Smart Classic
Short Lotto Smart Classic";1.0;15999.0;13222.31;2776.69;0.0;0.0
FCB-06228-00026325;NISX7676-010_S_1;Pack de medias Nike Everyday x3;1.0;9999.0;8263.64;1735.36;0.0;0.0
FCB-06261-00042058;LONIFW230338_S_1;Devolucion;-1.0;9999.0;-8263.64;-1735.36;0.0;0.0
FCB-06261-00042058;LONIFW230259_XS_1;Top Lotto Speedeevo;1.0;11999.0;9916.53;2082.47;0.0;0.0
FCB-06261-00042058;PU906807-49_35/38_1;"Pack de medias Puma Invisible
Sacale energía al máximo a tus entrenamientos con las Pack de medias Puma Invisible Sneakers son invisibles, su material suave con tecnología absorbente te mantendrá los pies secos y cómodos en todo momento.";1.0;8099.0;6693.39;1405.61;0.0;0.0
FCB-06419-00017611;PU538190-01_XL_1;Devolucion;-1.0;33999.0;-28098.35;-5900.65;0.0;0.0
FCB-06419-00017611;URNIFW232017_XL_1;Devolucion;-1.0;12999.0;-10742.98;-2256.02;0.0;0.0
FCB-06419-00017611;PU888869-08_L_1;Devolucion;-1.0;9799.0;-8098.35;-1700.65;0.0;0.0
FCB-06419-00017611;NIDR8987-370_XL_1;Remera Nike Sportswear;1.0;38499.0;31817.36;6681.64;0.0;0.0
FCB-06419-00017611;PU621411-01_L_1;"Pantalon Puma Classics Relaxed Cre
Pantalon Puma Classics Relaxed Cre";1.0;74999.0;61982.65;13016.35;0.0;0.0
FCB-06414-00008905;URNAFW233076_UNICO_1;Gorra Urbo Shiny Washed;1.0;3999.0;3304.96;694.04;0.0;0.0
FCB-06228-00026326;NICW4555-002_9.5_1;Zapatillas Nike Air Max Sc;1.0;119999.0;99172.73;20826.27;0.0;0.0
FCB-06382-00013402;ADIC1337_L_1;"Pack De Medias adidas Thin And Light X3
Pack De Medias adidas Thin And Light X3";1.0;7999.0;6610.74;1388.26;0.0;0.0
FCB-06419-00017614;NIFB3021-001_8_1;"Zapatillas Nike Air More Uptempo 96
Zapatillas Nike Air More Uptempo 96";1.0;279999.0;231404.14;48594.86;0.0;0.0
FCB-06419-00017614;NIFB9819-735_M_1;"Remera Nike Brandriffs Futura
Remera Nike Brandriffs Futura";1.0;48799.0;40329.75;8469.25;0.0;0.0
FCB-06419-00017614;NIDQ4210-070_M_1;Short Nike Sportswear Air;1.0;94999.0;78511.57;16487.43;0.0;0.0
FCB-06419-00017614;ADGZ4330_3_1;Ojotas adidas Adilette;1.0;99399.0;82147.93;17251.07;0.0;0.0
FCB-06419-00017614;NIDC1461-001_5_1;Sandalias Nike Asuna 2;1.0;64899.0;53635.54;11263.46;0.0;0.0
FCB-06419-00017615;COA02628C_4_1;"Zapatillas Converse Chuck Tayloy All Star Gradient Ox
Las Zapatillas Converse Chuck Taylor All Star Ox poseen una capellada confeccionada en lona 100% y su inconfundible entresuela blanca, plantilla de EVA para una mayor comodidad y suela de caucho para una mejor adherencia. El diseño multicolor le da el to";1.0;38499.0;31817.37;6681.63;0.0;0.0
FCB-06419-00017615;URNAFW233001_1_1;Gorro Urbo Shiny;1.0;2999.0;2478.51;520.49;0.0;0.0
FCB-06419-00017615;URNAFW233080_UNICO_1;Gorro Urbo Tejido Old School;1.0;2999.0;2478.51;520.49;0.0;0.0
FCB-06419-00017615;CRSC10007478-C99_UNICO_1;"Pin Crocs Jibbitz Super Mario
Pin Crocs Jibbitz Super Mario";1.0;4999.0;4131.4;867.6;0.0;0.0
FCB-06416-00018572;RI6044526237_30_1;Devolucion;-1.0;7499.0;-4896.04;-1301.48;0.0;0.0
FCB-06416-00018572;RI6044526237_31_1;"Ojotas Rider R1 Play
Las Ojotas Rider R1 Play son perfectas para la rutina de vacaciones de los más chicos. Están elaboradas en goma para mejorar su resistencia a la abrasión y su estabilidad en zonas resbalosas. Cuentan con un diseño moderno y clásico de la marca para que c";1.0;7499.0;4896.04;1301.48;0.0;0.0
FCB-06419-00017620;CABCOLT32ALL2_40_1;Devolucion;-1.0;6699.0;-4957.85;-1041.15;0.0;0.0
FCB-06419-00017620;HV41470874983_39/40_1;"Ojotas Havaianas Top Nautical
Las Ojotas Havaianas Top Nautical llevan el verdadero el ADN de la marca. Versátiles, clásicas, cómodas y coloridas, tienen todo lo que necesitás para estar en tu casa, ir a la playa, a la pileta o moverte en tu día a día las jornadas de calor.";1.0;9099.0;7519.83;1579.17;0.0;0.0
