"INVOICENUMBER";"invoicedate";"TOTALINVOICEAMOUNT";"TOTALTAXAMOUNT";"TOTALCHARGEAMOUNT";"INVOICECUSTOMERACCOUNTNUMBER";"INVOICEADDRESSCITY";"WAREHOUSE"
FCA-06261-00000407;2024-01-12 00:00:00.000;20399.0;3540.32;0.0;CL-0414146;Parque Avellaneda;"036"
FCA-06262-00000319;2024-01-12 00:00:00.000;16127.56;3235.82;0.0;CL-0530097;MORON;"036"
FCA-06262-00000322;2024-01-18 00:00:00.000;121982.45;22809.72;0.0;CL-1144776;Ciudad Autonoma Buenos Aires;"036"
FCA-06262-00000330;2024-02-01 00:00:00.000;13271.3;2303.28;0.0;CL-0918054;Floresta;"036"
FCA-06262-00000329;2024-01-30 00:00:00.000;183229.98;35463.86;0.0;CL-2523207;VICTORIA;"036"
FCA-06262-00000324;2024-01-22 00:00:00.000;148183.07;28680.6;0.0;CL-2674241;"";"036"
FCA-06261-00000410;2024-01-20 00:00:00.000;21727.54;4062.87;0.0;CL-1665610;Ciudad Autonoma Buenos Aires;"036"
FCA-06261-00000411;2024-01-24 00:00:00.000;72891.52;15041.11;0.0;CL-1663026;paternal;"036"
FCA-06261-00000412;2024-01-24 00:00:00.000;5413.83;1117.14;0.0;CL-1663026;paternal;"036"
FCA-06261-00000413;2024-01-25 00:00:00.000;19980.4;3867.18;0.0;CL-2690316;Microcentro;"036"
FCA-06261-00000409;2024-01-19 00:00:00.000;65444.04;11932.97;0.0;CL-2661965;Avellaneda;"036"
FCA-06261-00000408;2024-01-16 00:00:00.000;64999.15;11280.84;0.0;CL-2645915;Flores;"036"
FCA-06261-00000406;2024-01-10 00:00:00.000;15453.09;3139.87;0.0;CL-0999002;Ciudad Autonoma Buenos Aires;"036"
FCA-06261-00000418;2024-02-26 00:00:00.000;55899.0;9701.48;0.0;CL-2361646;"";"036"
FCA-06261-00000419;2024-02-28 00:00:00.000;61486.58;11900.63;0.0;CL-1704045;Floresta CABA;"036"
FCA-06261-00000420;2024-02-28 00:00:00.000;26232.6;5738.39;0.0;CL-1746767;EL PALOMAR;"036"
FCA-06261-00000414;2024-02-13 00:00:00.000;26436.59;5116.77;0.0;CL-2772830;Flores;"036"
FCA-06261-00000415;2024-02-22 00:00:00.000;56619.17;10958.55;0.0;CL-2817645;Tres de febrero;"036"
FCA-06261-00000416;2024-02-23 00:00:00.000;182230.39;33470.89;0.0;CL-1357919;"";"036"
FCA-06261-00000417;2024-02-23 00:00:00.000;103387.39;20743.59;0.0;CL-0530097;MORON;"036"
FCA-06262-00000316;2024-01-05 00:00:00.000;114999.0;19958.5;0.0;CL-2592125;"";"036"
FCA-06262-00000317;2024-01-05 00:00:00.000;16013.43;3202.69;0.0;CL-0819081;Ciudad de Buenos Aires;"036"
FCA-06262-00000318;2024-01-07 00:00:00.000;76999.0;13363.46;0.0;CL-2601086;"";"036"
FCA-06262-00000321;2024-01-16 00:00:00.000;17213.45;3331.64;0.0;CL-2644129;Isidro casanova;"036"
FCA-06262-00000323;2024-01-18 00:00:00.000;227943.3;39560.41;0.0;CL-1820196;Ciudad Autonoma Buenos Aires;"036"
FCA-06262-00000320;2024-01-13 00:00:00.000;269396.0;46754.68;0.0;CL-2627497;GUAMINI;"036"
FCA-06262-00000327;2024-01-25 00:00:00.000;104999.0;18222.97;0.0;CL-1820196;Ciudad Autonoma Buenos Aires;"036"
FCA-06262-00000326;2024-01-24 00:00:00.000;202328.73;41431.14;0.0;CL-2684547;Ciudad Autonoma Buenos Aires;"036"
FCA-06262-00000325;2024-01-23 00:00:00.000;28924.59;5784.92;0.0;CL-0819081;Ciudad de Buenos Aires;"036"
FCA-06262-00000328;2024-01-26 00:00:00.000;206897.13;38139.27;0.0;CL-1227380;CIUDAD MADERO;"036"
FCA-06262-00000331;2024-02-01 00:00:00.000;52427.74;9454.18;0.0;CL-2718622;"";"036"
FCA-06262-00000333;2024-02-07 00:00:00.000;106123.99;19844.32;0.0;CL-2743584;"";"036"
FCA-06262-00000332;2024-02-06 00:00:00.000;63998.0;11107.09;0.0;CL-2417518;"";"036"
FCA-06262-00000341;2024-02-18 00:00:00.000;26566.91;4790.75;0.0;CL-2800180;Palermo;"036"
FCA-06262-00000334;2024-02-10 00:00:00.000;3292.56;647.93;0.0;CL-2757334;Ciudad Autonoma Buenos Aires;"036"
FCA-06262-00000335;2024-02-10 00:00:00.000;388996.0;67511.7;0.0;CL-1085576;Caballito;"036"
FCA-06262-00000336;2024-02-10 00:00:00.000;69999.0;12148.59;0.0;CL-2011242;Caballito;"036"
FCA-06262-00000339;2024-02-16 00:00:00.000;108556.82;21780.79;0.0;CL-0530097;MORON;"036"
FCA-06262-00000340;2024-02-16 00:00:00.000;73065.72;14141.75;0.0;CL-2791861;"";"036"
FCA-06262-00000337;2024-02-14 00:00:00.000;145946.8;25329.61;0.0;CL-2361646;"";"036"
FCA-06262-00000338;2024-02-15 00:00:00.000;61734.92;12148.64;0.0;CL-2783625;"";"036"
FCA-06382-00000084;2024-02-16 00:00:00.000;59999.0;10413.05;0.0;CL-2786736;Ciudad Autonoma Buenos Aires;"003"
FCA-06382-00000085;2024-02-21 00:00:00.000;157397.5;27316.92;0.0;CL-2811282;Ciudad Autonoma Buenos Aires;"003"
FCA-06382-00000086;2024-02-21 00:00:00.000;110000.0;19090.91;0.0;CL-2811390;Ciudad Autonoma Buenos Aires;"003"
FCA-06382-00000087;2024-02-22 00:00:00.000;59639.29;11543.09;0.0;CL-2206107;SAN ISIDRO;"003"
FCA-06382-00000083;2024-01-27 00:00:00.000;43172.95;8215.1;0.0;CL-2699902;BECCAR;"003"
FCA-06382-00000081;2024-01-15 00:00:00.000;40665.35;7195.92;0.0;CL-2637046;Ciudad Autonoma Buenos Aires;"003"
FCA-06382-00000080;2024-01-12 00:00:00.000;16527.89;3305.58;0.0;CL-2623307;SAN ISIDRO;"003"
FCA-06382-00000082;2024-01-17 00:00:00.000;50399.3;8746.99;0.0;CL-2647824;ALGARROBO;"003"
FCA-06382-00000079;2024-01-04 00:00:00.000;53088.98;13172.45;0.0;CL-1021770;SAN ISIDRO;"003"
FCA-06389-00000032;2024-02-13 00:00:00.000;17527.04;3726.21;0.0;CL-1316737;CABA;"020"
FCA-06389-00000030;2024-01-06 00:00:00.000;40494.86;7437.84;0.0;CL-2599093;Boedo;"020"
FCA-06389-00000031;2024-01-16 00:00:00.000;53953.37;9945.73;0.0;CL-2305864;HURLINGHAM;"020"
FCA-06408-00000050;2024-01-30 00:00:00.000;3760.15;703.13;0.0;CL-1624742;CABA;"028"
FCA-06408-00000051;2024-02-02 00:00:00.000;89999.0;15619.66;0.0;CL-0586446;Ciudad Autonoma de Buenos Aires;"028"
FCA-06408-00000049;2024-01-20 00:00:00.000;221611.31;40704.11;0.0;CL-2276642;VILLA SAENZ PEÃ‘A;"028"
FCA-06408-00000052;2024-02-15 00:00:00.000;90390.86;18078.16;0.0;CL-2784692;"";"028"
FCA-06408-00000053;2024-02-19 00:00:00.000;23198.0;4026.1;0.0;CL-2804765;"";"028"
FCA-06416-00000021;2024-02-19 00:00:00.000;0.0;0.0;0.0;CL-1202963;BARRIO PARQUE LELOIR;"023"
FCA-06417-00000026;2024-02-26 00:00:00.000;44999.0;7809.74;0.0;CL-0752714;"";"023"
FCA-06417-00000022;2024-01-06 00:00:00.000;16967.34;3250.81;0.0;CL-2596420;"";"023"
FCA-06421-00000019;2024-02-17 00:00:00.000;210870.05;42979.89;0.0;CL-2083801;CASTELAR;"035"
FCA-06414-00000032;2024-02-16 00:00:00.000;139093.18;28350.2;0.0;CL-1162848;Alejandro korn;"011"
FCA-06414-00000033;2024-02-16 00:00:00.000;417279.53;85050.61;0.0;CL-1162848;Alejandro korn;"011"
FCA-06414-00000034;2024-02-27 00:00:00.000;78160.11;16177.47;0.0;CL-2841355;Hurlingham;"011"
FCA-06414-00000027;2024-01-17 00:00:00.000;49349.33;9869.87;0.0;CL-2648451;MORON;"011"
FCA-06414-00000028;2024-01-17 00:00:00.000;13428.72;2685.74;0.0;CL-2648451;MORON;"011"
FCA-06414-00000026;2024-01-13 00:00:00.000;10299.0;1787.43;0.0;CL-2631380;CIUDAD AUTONOMA DE BUENOS AIRES;"011"
FCA-06414-00000031;2024-01-30 00:00:00.000;280179.73;58693.78;0.0;CL-1162848;Alejandro korn;"011"
FCA-06414-00000030;2024-01-29 00:00:00.000;51226.54;10731.25;0.0;CL-2706842;"";"011"
FCA-06414-00000029;2024-01-27 00:00:00.000;185997.96;35999.61;0.0;CL-0254398;SAN JUSTO;"011"
FCA-06417-00000023;2024-02-01 00:00:00.000;181769.12;34706.73;0.0;CL-2717116;"";"023"
FCA-06417-00000024;2024-02-08 00:00:00.000;87250.32;17169.74;0.0;CL-1991456;Ciudad Autonoma Buenos Aires;"023"
FCA-06416-00000019;2024-01-11 00:00:00.000;42870.87;8574.18;0.0;CL-1847568;"";"023"
FCA-06416-00000020;2024-01-16 00:00:00.000;56399.25;9788.3;0.0;CL-2643306;"";"023"
FCA-06417-00000021;2024-01-02 00:00:00.000;151494.0;26292.35;0.0;CL-2573691;"";"023"
FCA-06416-00000022;2024-02-28 00:00:00.000;83180.81;14999.82;0.0;CL-2847303;"";"023"
FCA-06417-00000025;2024-02-24 00:00:00.000;134411.57;26882.3;0.0;CL-2831236;"";"023"
FCA-06419-00000069;2024-02-10 00:00:00.000;294299.71;73021.73;0.0;CL-2334118;Merlo;"035"
FCA-06421-00000016;2024-01-10 00:00:00.000;79499.0;13797.35;0.0;CL-2569929;MERLO;"035"
FCA-06419-00000068;2024-02-08 00:00:00.000;151506.47;29814.52;0.0;CL-1991456;Ciudad Autonoma Buenos Aires;"035"
FCA-06419-00000066;2024-01-31 00:00:00.000;46306.88;10270.39;0.0;CL-2715001;"";"035"
FCA-06419-00000067;2024-02-03 00:00:00.000;49186.91;10759.64;0.0;CL-0432187;"";"035"
FCA-06421-00000017;2024-02-12 00:00:00.000;32966.33;6272.94;0.0;CL-2766707;MERLO;"035"
FCA-06421-00000018;2024-02-15 00:00:00.000;172696.0;29972.03;0.0;CL-2782460;MERLO;"035"
FCA-06421-00000020;2024-02-28 00:00:00.000;91348.15;17382.03;0.0;CL-2848252;"";"035"
FCA-06472-00000051;2024-01-20 00:00:00.000;306445.26;58512.2;0.0;CL-1955388;Lanus;"049"
FCA-06472-00000052;2024-01-20 00:00:00.000;92750.19;19197.3;0.0;CL-0302367;QUILMES;"049"
FCA-06472-00000053;2024-01-21 00:00:00.000;26447.5;5457.42;0.0;CL-2669695;ABASTO;"049"
FCA-06472-00000054;2024-01-21 00:00:00.000;107999.0;18743.63;0.0;CL-2669818;Ciudad Autonoma Buenos Aires;"049"
FCA-06472-00000055;2024-01-22 00:00:00.000;163498.0;28375.69;0.0;CL-1266917;Berazategui;"049"
FCA-06472-00000056;2024-01-26 00:00:00.000;177999.0;30892.39;0.0;CL-2695768;FLORENCIO VARELA;"049"
FCA-06472-00000057;2024-01-28 00:00:00.000;205784.09;40495.66;0.0;CL-1420671;Ciudad de Buenos Aires;"049"
FCA-06472-00000058;2024-02-02 00:00:00.000;36011.37;7086.58;0.0;CL-2721764;WILDE;"049"
FCA-06472-00000059;2024-02-02 00:00:00.000;439349.18;86458.27;0.0;CL-2723133;Ciudad Autonoma Buenos Aires;"049"
FCA-06472-00000050;2024-01-19 00:00:00.000;201445.25;40289.05;0.0;CL-2072450;WILDE;"049"
FCA-06472-00000068;2024-02-27 00:00:00.000;171999.0;29851.07;0.0;CL-0323789;Quilmes;"049"
FCA-06472-00000064;2024-02-14 00:00:00.000;146544.43;28363.44;0.0;CL-0749011;Ciudad de Buenos Aires;"049"
FCA-06472-00000061;2024-02-10 00:00:00.000;171999.0;29851.07;0.0;CL-1198519;Avellaneda;"049"
FCA-06472-00000062;2024-02-10 00:00:00.000;184913.01;37806.4;0.0;CL-2761823;Ciudad Autonoma Buenos Aires;"049"
FCA-06472-00000063;2024-02-13 00:00:00.000;210742.75;45454.32;0.0;CL-0288343;"";"049"
FCA-06472-00000060;2024-02-09 00:00:00.000;185354.33;38247.72;0.0;CL-1120639;AVELLANEDA;"049"
FCA-06472-00000065;2024-02-18 00:00:00.000;199999.0;34710.57;0.0;CL-1644915;PLATANOS;"049"
FCA-06472-00000066;2024-02-18 00:00:00.000;91189.07;16809.73;0.0;CL-1502376;BERAZATEGUI;"049"
FCA-06472-00000067;2024-02-21 00:00:00.000;177400.62;35252.69;0.0;CL-2813914;EZEIZA;"049"
FCA-06473-00000211;2024-02-12 00:00:00.000;154090.91;30123.97;0.0;CL-0335667;"";"049"
FCA-06473-00000198;2024-01-12 00:00:00.000;16199.0;2811.4;0.0;CL-2085129;AVELLANEDA;"049"
FCA-06474-00000131;2024-01-14 00:00:00.000;199999.0;34710.57;0.0;CL-2633974;Ciudad Autonoma Buenos Aires;"049"
FCA-06474-00000137;2024-02-09 00:00:00.000;115701.65;23140.33;0.0;CL-2755195;SARANDI;"049"
FCA-06473-00000197;2024-01-12 00:00:00.000;331103.21;72428.83;0.0;CL-2623289;AVELLANEDA;"049"
FCA-06473-00000196;2024-01-02 00:00:00.000;206610.54;41322.11;0.0;CL-2576888;LANUS;"049"
FCA-06473-00000199;2024-01-14 00:00:00.000;33999.0;5900.65;0.0;CL-2633887;Ciudad Autonoma Buenos Aires;"049"
FCA-06473-00000200;2024-01-15 00:00:00.000;199999.0;34710.57;0.0;CL-0666199;Ciudad Autonoma Buenos Aires;"049"
FCA-06473-00000201;2024-01-15 00:00:00.000;289998.0;50330.23;0.0;CL-2641334;Ciudad Autonoma Buenos Aires;"049"
FCA-06473-00000202;2024-01-16 00:00:00.000;163192.59;35698.38;0.0;CL-1811096;BANFIELD;"049"
FCA-06473-00000203;2024-01-17 00:00:00.000;178440.32;31333.71;0.0;CL-2649083;GERLI;"049"
FCA-06473-00000204;2024-01-17 00:00:00.000;192147.73;38429.55;0.0;CL-2533721;LA PLATA;"049"
FCA-06473-00000207;2024-01-31 00:00:00.000;172105.41;31611.21;0.0;CL-2715243;Ciudad Autonoma Buenos Aires;"049"
FCA-06473-00000208;2024-02-04 00:00:00.000;199999.0;34710.57;0.0;CL-2729528;LOMAS DE ZAMORA;"049"
FCA-06473-00000206;2024-01-26 00:00:00.000;199999.0;34710.57;0.0;CL-2485309;AVELLANEDA;"049"
FCA-06473-00000205;2024-01-22 00:00:00.000;177999.0;30892.39;0.0;CL-2673902;MONTE CHINGOLO;"049"
FCA-06473-00000212;2024-02-13 00:00:00.000;182412.2;35305.59;0.0;CL-2772640;Ciudad Autonoma Buenos Aires;"049"
FCA-06473-00000213;2024-02-13 00:00:00.000;199999.0;34710.57;0.0;CL-2773067;CASEROS;"049"
FCA-06473-00000209;2024-02-12 00:00:00.000;198314.11;35092.62;0.0;CL-2767039;EZPELETA ESTE;"049"
FCA-06473-00000210;2024-02-12 00:00:00.000;201651.88;36363.45;0.0;CL-1955388;Lanus;"049"
FCA-06473-00000214;2024-02-18 00:00:00.000;64408.93;12922.97;0.0;CL-0530097;MORON;"049"
FCA-06473-00000215;2024-02-18 00:00:00.000;64408.93;12922.97;0.0;CL-0530097;MORON;"049"
FCB-06472-00009068;2024-02-15 00:00:00.000;140998.0;24470.73;0.0;CL-2106279;"";"049"
FCB-06472-00009069;2024-02-15 00:00:00.000;113999.0;19784.95;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009070;2024-02-15 00:00:00.000;138999.0;24123.79;0.0;CL-2571802;"";"049"
FCB-06472-00009071;2024-02-15 00:00:00.000;33500.0;5814.05;0.0;CL-2753888;"";"049"
FCB-06472-00009072;2024-02-16 00:00:00.000;80499.0;13970.9;0.0;CL-2789295;"";"049"
FCB-06472-00009074;2024-02-16 00:00:00.000;136999.0;23776.69;0.0;CL-2789481;"";"049"
FCB-06472-00009075;2024-02-16 00:00:00.000;0.0;0.0;0.0;CL-2762911;"";"049"
FCB-06472-00009076;2024-02-16 00:00:00.000;299999.0;52065.94;0.0;CL-2789541;"";"049"
FCB-06472-00009077;2024-02-16 00:00:00.000;329998.0;57272.38;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009079;2024-02-16 00:00:00.000;174999.0;30371.73;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009080;2024-02-16 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009081;2024-02-16 00:00:00.000;74999.0;13016.36;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009082;2024-02-16 00:00:00.000;16998.0;2950.07;0.0;CL-2790508;"";"049"
FCB-06472-00009083;2024-02-16 00:00:00.000;38999.0;6768.42;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009084;2024-02-16 00:00:00.000;149999.0;26032.88;0.0;CL-2560675;"";"049"
FCB-06472-00009085;2024-02-16 00:00:00.000;29199.0;5067.6;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009086;2024-02-16 00:00:00.000;125999.0;21867.6;0.0;CL-1810136;"";"049"
FCB-06472-00009087;2024-02-16 00:00:00.000;136999.0;23776.69;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009088;2024-02-16 00:00:00.000;29999.0;5206.44;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009089;2024-02-16 00:00:00.000;88998.4;15446.0;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009090;2024-02-16 00:00:00.000;158999.0;27594.87;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009091;2024-02-16 00:00:00.000;90999.0;15793.21;0.0;CL-1704938;"";"049"
FCB-06472-00009092;2024-02-16 00:00:00.000;136999.0;23776.69;0.0;CL-2791335;"";"049"
FCB-06472-00009093;2024-02-16 00:00:00.000;199999.0;34710.57;0.0;CL-2791355;"";"049"
FCB-06472-00009094;2024-02-16 00:00:00.000;237999.0;41305.61;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009095;2024-02-16 00:00:00.000;52499.0;9111.4;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009097;2024-02-16 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009098;2024-02-16 00:00:00.000;272999.0;47379.99;0.0;CL-2498615;"";"049"
FCB-06472-00009099;2024-02-16 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009100;2024-02-16 00:00:00.000;177999.0;30892.39;0.0;CL-1778110;"";"049"
FCB-06472-00009101;2024-02-16 00:00:00.000;250996.0;43561.29;0.0;CL-0204590;"";"049"
FCB-06472-00009102;2024-02-16 00:00:00.000;106298.0;18448.41;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009103;2024-02-16 00:00:00.000;33799.0;5865.94;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009104;2024-02-16 00:00:00.000;11199.0;1943.63;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009105;2024-02-16 00:00:00.000;48799.0;8469.25;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009106;2024-02-16 00:00:00.000;229998.0;39917.01;0.0;CL-1152961;"";"049"
FCB-06472-00009107;2024-02-16 00:00:00.000;133701.0;23204.31;0.0;CL-0243684;"";"049"
FCB-06472-00009108;2024-02-17 00:00:00.000;26001.0;4512.57;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009110;2024-02-17 00:00:00.000;161998.0;28115.36;0.0;CL-0786804;"";"049"
FCB-06472-00009112;2024-02-17 00:00:00.000;74198.0;12877.34;0.0;CL-2492536;"";"049"
FCB-06472-00009113;2024-02-17 00:00:00.000;192198.0;33356.68;0.0;CL-2793436;"";"049"
FCB-06472-00009114;2024-02-17 00:00:00.000;177999.0;30892.39;0.0;CL-2793614;"";"049"
FCB-06472-00009115;2024-02-17 00:00:00.000;177999.0;30892.39;0.0;CL-2793635;"";"049"
FCB-06472-00009116;2024-02-17 00:00:00.000;39999.0;6941.98;0.0;CL-2793635;"";"049"
FCB-06472-00009117;2024-02-17 00:00:00.000;171999.0;29851.07;0.0;CL-2669212;"";"049"
FCB-06472-00009118;2024-02-17 00:00:00.000;387497.0;67251.55;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009119;2024-02-17 00:00:00.000;135498.0;23516.18;0.0;CL-0921139;"";"049"
FCB-06472-00009120;2024-02-17 00:00:00.000;69999.0;12148.59;0.0;CL-2794373;"";"049"
FCB-06472-00009121;2024-02-17 00:00:00.000;6399.5;1110.66;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009122;2024-02-17 00:00:00.000;9499.0;1648.59;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009123;2024-02-17 00:00:00.000;160999.0;27941.98;0.0;CL-2795412;"";"049"
FCB-06472-00009124;2024-02-17 00:00:00.000;77999.0;13537.02;0.0;CL-2795424;"";"049"
FCB-06472-00009125;2024-02-17 00:00:00.000;142999.0;24818.01;0.0;CL-2795620;"";"049"
FCB-06472-00009126;2024-02-17 00:00:00.000;56859.62;9868.2;7322.83;CL-1798094;"";"049"
FCB-06472-00009127;2024-02-17 00:00:00.000;171999.0;29851.07;0.0;CL-2795672;"";"049"
FCB-06472-00009128;2024-02-17 00:00:00.000;69999.0;12148.59;0.0;CL-2795805;"";"049"
FCB-06472-00009129;2024-02-17 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009130;2024-02-17 00:00:00.000;299999.0;52065.94;0.0;CL-0304786;"";"049"
FCB-06472-00009131;2024-02-17 00:00:00.000;292497.0;50763.94;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009132;2024-02-17 00:00:00.000;24699.0;4286.6;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009133;2024-02-17 00:00:00.000;42999.0;7462.64;0.0;CL-2796972;"";"049"
FCB-06472-00009134;2024-02-17 00:00:00.000;107999.0;18743.63;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009135;2024-02-17 00:00:00.000;43798.0;7601.31;0.0;CL-2797029;"";"049"
FCB-06472-00009136;2024-02-17 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009137;2024-02-17 00:00:00.000;55999.0;9718.83;0.0;CL-2797117;"";"049"
FCB-06472-00009138;2024-02-17 00:00:00.000;174999.0;30371.73;0.0;CL-2525329;"";"049"
FCB-06472-00009139;2024-02-17 00:00:00.000;7500.0;1301.65;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009140;2024-02-17 00:00:00.000;119498.0;20739.32;0.0;CL-2797535;"";"049"
FCB-06472-00009141;2024-02-17 00:00:00.000;171999.0;29851.07;0.0;CL-2382377;"";"049"
FCB-06472-00009142;2024-02-17 00:00:00.000;174999.0;30371.73;0.0;CL-2555358;"";"049"
FCB-06472-00009143;2024-02-17 00:00:00.000;264497.4;45904.51;0.0;CL-2797869;"";"049"
FCB-06472-00009144;2024-02-17 00:00:00.000;279999.0;48594.87;0.0;CL-0345572;"";"049"
FCB-06472-00009145;2024-02-17 00:00:00.000;9499.0;1648.59;0.0;CL-2449578;"";"049"
FCB-06472-00009146;2024-02-17 00:00:00.000;122000.0;21173.55;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009147;2024-02-17 00:00:00.000;132999.0;23082.47;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009148;2024-02-17 00:00:00.000;149999.0;26032.88;0.0;CL-2798144;"";"049"
FCB-06472-00009149;2024-02-17 00:00:00.000;106998.0;18569.9;0.0;CL-2798184;"";"049"
FCB-06472-00009150;2024-02-17 00:00:00.000;144999.0;25165.12;0.0;CL-2798198;"";"049"
FCB-06472-00009151;2024-02-17 00:00:00.000;189999.0;32975.03;0.0;CL-0398289;"";"049"
FCB-06472-00009152;2024-02-18 00:00:00.000;11000.0;1909.09;0.0;CL-1333697;"";"049"
FCB-06472-00009153;2024-02-18 00:00:00.000;47999.4;8330.47;0.0;CL-2799335;"";"049"
FCB-06472-00009154;2024-02-18 00:00:00.000;131997.0;22908.57;0.0;CL-2799340;"";"049"
FCB-06472-00009155;2024-02-18 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009157;2024-02-18 00:00:00.000;159999.0;27768.42;0.0;CL-2799376;"";"049"
FCB-06472-00009158;2024-02-18 00:00:00.000;270498.0;46945.93;0.0;CL-2799386;"";"049"
FCB-06472-00009159;2024-02-18 00:00:00.000;149999.0;26032.88;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009160;2024-02-18 00:00:00.000;125999.0;21867.6;0.0;CL-2434542;"";"049"
FCB-06472-00009161;2024-02-18 00:00:00.000;93483.15;16224.35;0.0;CL-2800519;"";"049"
FCB-06472-00009162;2024-02-18 00:00:00.000;189999.0;32975.03;0.0;CL-2525329;"";"049"
FCB-06472-00009163;2024-02-18 00:00:00.000;14999.0;2603.13;0.0;CL-0559023;"";"049"
FCB-06472-00009164;2024-02-18 00:00:00.000;155998.0;27074.03;0.0;CL-0395720;"";"049"
FCB-06472-00009166;2024-02-18 00:00:00.000;136998.0;23776.51;0.0;CL-2762284;"";"049"
FCB-06472-00009167;2024-02-18 00:00:00.000;82999.0;14404.79;0.0;CL-1760490;"";"049"
FCB-06472-00009168;2024-02-18 00:00:00.000;74999.0;13016.36;0.0;CL-2772410;"";"049"
FCB-06472-00009169;2024-02-18 00:00:00.000;79499.0;13797.35;0.0;CL-2800651;"";"049"
FCB-06472-00009170;2024-02-18 00:00:00.000;41999.0;7289.08;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009171;2024-02-18 00:00:00.000;177999.0;30892.39;0.0;CL-0351882;"";"049"
FCB-06472-00009172;2024-02-18 00:00:00.000;74999.0;13016.36;0.0;CL-0231618;"";"049"
FCB-06472-00009173;2024-02-18 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009174;2024-02-18 00:00:00.000;4149.5;720.16;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009175;2024-02-18 00:00:00.000;0.0;0.0;0.0;CL-2784358;"";"049"
FCB-06472-00009176;2024-02-18 00:00:00.000;7999.0;1388.26;0.0;CL-2784358;"";"049"
FCB-06472-00009177;2024-02-18 00:00:00.000;7999.0;1388.26;0.0;CL-2800811;"";"049"
FCB-06472-00009178;2024-02-18 00:00:00.000;195998.0;34016.18;0.0;CL-0007774;LOMAS DE ZAMORA;"049"
FCB-06472-00009179;2024-02-18 00:00:00.000;31499.0;5466.77;0.0;CL-1688484;"";"049"
FCB-06472-00009180;2024-02-18 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009181;2024-02-18 00:00:00.000;99499.0;17268.42;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009182;2024-02-18 00:00:00.000;12699.0;2203.96;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009183;2024-02-18 00:00:00.000;299497.0;51978.82;0.0;CL-2800957;"";"049"
FCB-06472-00009186;2024-02-18 00:00:00.000;171999.0;29851.07;0.0;CL-1536719;"";"049"
FCB-06472-00009187;2024-02-18 00:00:00.000;171999.0;29851.07;0.0;CL-0571005;"";"049"
FCB-06472-00009188;2024-02-18 00:00:00.000;336998.0;58487.26;0.0;CL-1346765;"";"049"
FCB-06472-00009189;2024-02-18 00:00:00.000;219999.0;38181.64;0.0;CL-0924776;"";"049"
FCB-06472-00009190;2024-02-18 00:00:00.000;76198.0;13224.45;0.0;CL-2801242;"";"049"
FCB-06472-00009192;2024-02-18 00:00:00.000;9499.0;1648.59;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009193;2024-02-18 00:00:00.000;159999.0;27768.42;0.0;CL-9999999;Tigre;"049"
FCB-06472-00009194;2024-02-18 00:00:00.000;69999.0;12148.59;0.0;CL-0893675;"";"049"
